IMG_0157,"768,863,234,117,5t","133,1472,199,104,5t","2073,911,290,121,As","1226,1524,264,121,As","773,1687,207,104,Qt","146,2228,212,91,Qt","2026,1874,267,125,3k","1188,2328,220,129,3k","1464,2721,229,103,8k","760,3101,207,95,8k",,,,
IMG_0158,"976,682,242,86,5t","194,1153,302,91,5t","2073,825,182,73,As","1529,1226,220,91,As","1049,1373,247,117,Qt","116,2094,363,117,Qt","2268,1490,203,90,3k","1641,2025,233,117,3k","2013,2444,246,117,8k","1200,3382,299,138,8k",,,,
IMG_0159,"1334,1313,273,142,5t","444,2336,337,199,5t","2414,1127,173,108,As","1758,1874,181,108,As","1278,2224,246,143,Qt","496,3110,307,177,Qt","2259,1904,160,104,3k","1637,2591,181,117,3k","1818,2725,160,91,8k","1205,3403,181,113,8k",,,,
IMG_0160,"401,1291,147,294,6k","669,1183,117,294,Qs","993,1131,138,294,3k","1248,1205,143,276,As","1391,1256,207,316,5t","1645,1494,251,246,Qt","1395,2811,263,251,Qt",,,,,,,
IMG_0161,"643,1114,164,393,6k","959,1040,121,359,Qs","1270,1066,121,329,3k","1494,1222,113,285,As","1620,1339,159,272,5t","1831,1619,169,212,Qt","1753,2937,203,332,Qt",,,,,,,
IMG_0162,"233,1421,224,349,6k","570,1265,186,367,Qs","1006,1218,160,332,3k","1321,1291,199,341,As","1507,1408,264,311,5t","1805,1662,303,264,Qt","1460,2924,280,198,Qt",,,,,,,
IMG_0163,"1425,552,290,255,Qt","946,2254,324,337,Qt","1261,2513,242,385,5t","1468,2578,147,380,As","1710,2665,113,358,3k","1944,2587,120,341,Qs","2125,2466,108,276,6k",,,,,,,
IMG_0164,"1438,548,294,238,Qt","950,2159,324,294,Qt","1239,2392,247,333,5t","1429,2457,169,350,As","1654,2505,134,354,3k","1913,2453,95,311,Qs","2069,2349,108,259,6k",,,,,,,
IMG_0165,"1490,535,285,246,Qt","1080,2133,298,307,Qt","1352,2367,216,324,5t","1542,2431,142,342,As","1762,2483,108,316,3k","1995,2397,100,315,Qs","2160,2306,103,264,6k",,,,,,,
IMG_0166,"635,431,142,324,3k","1499,1382,116,293,3k","833,2008,121,264,6k","1615,2881,117,267,6k",,,,,,,,,,
IMG_0167,"1002,120,108,350,6k","1710,1382,104,289,6k","1127,2047,143,371,3k","1879,3010,108,307,3k",,,,,,,,,,
IMG_0168,"1425,259,229,423,3k","1658,1891,182,333,3k","686,2250,199,341,6k","1028,3377,151,251,6k",,,,,,,,,,
IMG_0169,"1360,207,113,427,3k","1901,1618,101,299,3k","1368,2331,97,321,6k","1857,3131,70,260,6k",,,,,,,,,,
IMG_0170,"2103,185,281,143,2t","1304,945,294,130,2t","915,272,281,121,8k","34,920,264,116,8k","2220,1252,276,117,5s","1365,1948,263,112,5s","894,1524,272,113,3k","86,2297,272,113,3k","2194,2323,294,104,Js","1313,2971,289,113,Js","872,2466,255,108,6k","47,3243,285,108,6k",,
IMG_0171,"730,889,151,367,6k","1529,2008,95,259,6k","1810,980,121,298,2t","2268,1900,95,289,2t","756,2639,116,280,5s","1391,3269,95,238,5s","1715,2462,73,241,Js","2134,3014,69,203,Js",,,,,,
IMG_0172,"820,436,182,419,6k","1667,1762,99,332,6k","1926,652,104,345,2t","2371,1710,87,268,2t","876,2500,117,329,5s","1533,3235,95,246,5s","1844,2306,87,272,Js","2242,2924,77,216,Js",,,,,,
IMG_0173,"561,133,108,190,6k","1287,954,117,233,6k","1455,375,121,190,2t","2108,1105,125,225,2t","457,1231,130,315,5s","1296,2310,129,402,5s","1568,1447,121,267,Js","2376,2367,112,315,Js",,,,,,
IMG_0174,"522,99,104,229,6k","1270,1015,108,267,6k","1473,341,108,203,2t","2134,1140,108,242,2t","380,1351,134,355,5s","1213,2482,134,376,5s","1546,1550,108,281,Js","2293,2483,117,311,Js",,,,,,
IMG_0175,"1008,264,304,276,2t","512,1616,204,168,2t","1256,2340,332,180,Js","604,3116,228,160,Js",,,,,,,,,,
IMG_0176,"1762,557,242,147,Js","989,1321,345,182,Js","1883,2038,181,156,2t","1283,3252,276,272,2t",,,,,,,,,,
IMG_0177,"272,431,112,286,Js","1071,1334,108,294,Js","1464,380,151,263,2t","2229,1282,147,281,2t","233,1909,134,328,5s","1149,2924,147,341,5s","1464,1805,134,298,6k","2350,2807,155,324,6k",,,,,,
IMG_0178,"462,453,116,294,Js","1218,1421,121,285,Js","1559,609,121,246,2t","2155,1481,121,246,2t","419,1978,146,324,5s","1416,2980,147,371,5s","1615,1904,125,277,6k","2337,2816,116,281,6k",,,,,,
IMG_0179,"535,168,147,341,6k","1382,1412,130,294,6k","1667,449,95,311,5s","2160,1468,90,264,5s","548,1939,164,367,2t","1382,2989,125,311,2t","1650,1935,99,280,Js","2229,2755,90,242,Js",,,,,,
IMG_0180,"989,816,328,212,Ap","514,2120,293,169,Ap","738,2315,264,211,3s","1054,2470,207,259,8p","1386,2608,160,264,2k","1797,2656,138,285,4t","2177,2639,134,302,8t",,,,,,,
IMG_0181,"328,773,134,207,8t","660,790,152,186,4t","1006,842,160,186,2k","1274,941,203,177,8p","1537,1062,234,190,3s","1702,1244,293,129,Ap","1075,2272,298,216,Ap",,,,,,,
IMG_0182,"1356,786,276,147,Ap","721,1956,324,186,Ap","896,2184,264,224,3s","1144,2360,228,248,8p","1448,2440,128,284,2k","1744,2480,112,264,4t","1988,2444,105,256,8t",,,,,,,
IMG_0183,"1339,367,341,155,Ap","315,1287,432,168,Ap","470,1615,402,207,3s","799,1939,345,276,8p","1231,2189,259,324,2k","1740,2349,216,346,4t","2216,2388,177,380,8t",,,,,,,
IMG_0184,"246,842,147,328,3t","1149,1835,129,311,3t","1429,1589,113,285,Kk","2276,2595,134,324,Kk",,,,,,,,,,
IMG_0185,"358,833,134,203,3t","997,1550,147,268,3t","1326,1364,108,212,Kk","2268,2319,190,333,Kk",,,,,,,,,,
IMG_0186,"656,548,138,410,Kk","1386,1883,121,319,Kk","1585,1637,112,302,3t","2168,2470,100,255,3t",,,,,,,,,,
IMG_0187,"760,367,125,337,7p","1598,1434,117,336,7p","246,1939,116,263,6p","984,2803,104,276,6p","1291,1935,121,302,10s","1978,2902,121,268,10s",,,,,,,,
IMG_0188,"492,427,143,385,10s","1265,1624,130,289,10s","1710,725,95,311,6p","2358,1667,87,289,6p","756,2289,168,328,7p","1745,2993,151,302,7p",,,,,,,,
IMG_0189,"388,224,147,203,10s","976,972,132,240,10s","1484,412,100,172,6p","2284,996,136,244,6p","332,1404,124,260,7p","1400,2272,216,388,7p",,,,,,,,
IMG_0190,"859,362,186,372,7p","1810,1308,121,298,7p","1490,1982,121,285,10s","2233,2712,108,259,10s","250,2151,169,384,6p","1274,3014,125,294,6p",,,,,,,,
IMG_0191,"470,1136,165,328,3k","842,1114,155,354,10s","1278,1192,164,328,5k","1792,2583,147,380,5k",,,,,,,,,,
IMG_0192,"941,755,164,523,5k","1542,2418,121,346,5k","1840,2323,108,329,Ks","2056,2215,125,294,3k",,,,,,,,,,
IMG_0193,"548,1002,147,216,3k","868,1019,177,220,10s","1248,1075,190,225,5k","1533,2297,251,381,5k",,,,,,,,,,
IMG_0194,"470,777,126,242,7k","1149,1632,112,259,7k","1404,863,95,229,2p","2060,1628,112,276,2p","825,2086,134,298,9t","1632,3118,143,393,9t",,,,,,,,
IMG_0195,"734,289,117,341,7k","1546,1408,117,285,7k","1693,444,108,290,2p","2302,1339,95,259,2p","1347,1952,143,324,9t","2220,2872,143,307,9t",,,,,,,,
IMG_0196,"1360,77,139,454,9t","1848,1459,108,320,9t","544,2090,151,402,2p","1421,3127,121,306,2p","1607,2012,86,303,7k","2194,2859,82,263,7k",,,,,,,,
IMG_0197,"358,526,125,290,Qt","1136,1434,129,293,Qt","1455,557,126,276,Jt","2103,1472,104,277,Jt","293,1943,130,341,6s","1131,2967,139,350,6s","1451,1991,117,298,8s","2259,2924,121,319,8s",,,,,,
IMG_0198,"678,90,155,359,Qt","1356,1343,104,294,Qt","1658,479,82,298,Jt","2082,1485,90,251,Jt","600,1848,130,389,6s","1460,3006,121,354,6s","1632,1961,96,298,8s","2229,2837,90,268,8s",,,,,,
IMG_0199,"449,103,151,432,8s","1300,1503,121,350,8s","1702,518,99,328,6s","2198,1628,95,268,6s","505,2155,151,389,Jt","1296,3209,116,341,Jt","1559,2146,99,320,Qt","2181,2937,117,272,Qt",,,,,,
IMG_0200,"665,639,112,190,4k","1235,1369,91,203,4k","1529,755,91,186,2s","2047,1438,95,203,2s","600,1766,112,246,5t","1200,2608,113,290,5t","1455,1818,108,246,As","2077,2604,108,264,As",,,,,,
IMG_0201,"609,86,116,307,4k","1317,1231,95,259,4k","1602,427,78,259,2s","2060,1308,65,251,2s","635,1840,146,349,5t","1442,2850,126,337,5t","1589,1822,87,281,As","2181,2639,95,293,As",,,,,,
IMG_0202,"1283,2453,211,328,As","1166,1490,138,216,As","505,1339,151,207,5t","453,2146,199,251,5t","1728,431,116,208,2s","2064,1110,160,229,2s","1028,475,108,168,4k","1200,1062,126,169,4k",,,,,,
IMG_0203,"1080,544,103,155,4k","1231,1101,125,164,4k","1758,531,121,177,2s","2082,1157,142,246,2s","535,1364,160,182,5t","466,2138,203,254,5t","1188,1520,138,194,As","1291,2470,208,333,As",,,,,,
IMG_0204,"535,1023,160,328,10p","1028,2293,155,307,10p","1386,2371,134,302,Jp","1689,2306,168,320,At","2017,2155,181,320,4s",,,,,,,,,
IMG_0205,"505,837,125,203,4s","829,825,130,228,At","1140,907,177,164,Jp","1425,1023,212,182,10p","1555,2086,285,315,10p",,,,,,,,,
IMG_0206,"799,781,250,493,10p","1326,2539,164,393,10p","1641,2544,121,337,Jp","1857,2414,125,307,At","2077,2233,117,267,4s",,,,,,,,,
IMG_0207,"838,535,125,328,Qk","1632,1619,126,285,Qk","315,2021,117,268,9s","1041,2863,108,251,9s","1347,2056,117,272,10k","2064,2980,121,255,10k",,,,,,,,
IMG_0208,"712,289,143,350,10k","1382,1585,112,302,10k","1689,717,86,280,9s","2168,1684,82,264,9s","1149,2077,103,328,Qk","1831,3105,104,324,Qk",,,,,,,,
IMG_0209,"1252,228,134,346,Qk","1831,1468,87,311,Qk","496,1900,164,376,9s","1313,2846,103,315,9s","1559,1926,125,281,10k","2112,2742,99,242,10k",,,,,,,,
IMG_0210,"302,1196,194,324,7s","643,1114,138,337,Qp","894,1114,147,333,6t","1188,1218,142,276,Ak","1339,1326,224,272,3p","1550,2760,242,362,3p",,,,,,,,
IMG_0211,"440,1205,143,229,7s","639,1053,95,260,Qp","799,971,108,268,6t","1006,915,99,277,Ak","1127,933,164,306,3p","1347,2289,216,380,3p",,,,,,,,
IMG_0212,"397,615,60,145,Jp","740,1028,61,140,Jp",,,,,,,,,,,,
IMG_0213,"345,642,59,131,Js","668,1045,58,138,Js",,,,,,,,,,,,
IMG_0214,"298,456,68,155,Jt","703,895,61,157,Jt",,,,,,,,,,,,
IMG_0215,"414,537,72,145,Kk","801,1019,71,155,Kk",,,,,,,,,,,,
IMG_0216,"378,544,64,160,Kp","771,1034,62,160,Kp",,,,,,,,,,,,
IMG_0217,"399,591,69,147,Ks","779,1051,59,154,Ks",,,,,,,,,,,,
IMG_0218,"363,669,65,134,Kt","697,1059,56,124,Kt",,,,,,,,,,,,
IMG_0219,"425,501,65,146,Qk","816,986,78,154,Qk",,,,,,,,,,,,
IMG_0220,"410,516,71,155,Qp","799,1008,75,164,Qp",,,,,,,,,,,,
IMG_0221,"414,613,65,138,Qs","777,1053,63,143,Qs",,,,,,,,,,,,
IMG_0222,"444,589,72,153,Qt","820,1032,59,136,Qt",,,,,,,,,,,,
IMG_0223,"350,672,54,137,2k","683,1100,63,133,2k",,,,,,,,,,,,
IMG_0224,"388,548,61,156,2p","777,1040,82,154,2p",,,,,,,,,,,,
IMG_0225,"408,557,82,155,2s","801,1019,73,149,2s",,,,,,,,,,,,
IMG_0226,"369,529,84,170,2t","801,1040,84,186,2t",,,,,,,,,,,,
IMG_0227,"323,579,74,138,3k","685,1030,73,144,3k",,,,,,,,,,,,
IMG_0228,"321,634,69,132,3p","665,1027,61,138,3p",,,,,,,,,,,,
IMG_0229,"336,654,66,141,3s","683,1080,68,139,3s",,,,,,,,,,,,
IMG_0230,"330,615,69,153,3t","690,1066,77,142,3t",,,,,,,,,,,,
IMG_0231,"356,638,68,131,4k","690,1043,59,127,4k",,,,,,,,,,,,
IMG_0232,"419,617,71,149,4p","784,1032,60,164,4p",,,,,,,,,,,,
IMG_0233,"410,771,76,157,4s","794,1224,61,156,4s",,,,,,,,,,,,
IMG_0234,"312,429,72,148,4t","692,866,63,157,4t",,,,,,,,,,,,
IMG_0235,"347,420,59,139,5k","694,861,61,140,5k",,,,,,,,,,,,
IMG_0236,"336,401,57,142,5p","677,823,56,144,5p",,,,,,,,,,,,
IMG_0237,"447,831,67,143,5s","803,1254,54,149,5s",,,,,,,,,,,,
IMG_0238,"470,734,61,145,5t","816,1161,60,141,5t",,,,,,,,,,,,
IMG_0239,"434,788,67,151,6k","794,1233,61,160,6k",,,,,,,,,,,,
IMG_0240,"327,422,74,149,6p","726,883,59,145,6p",,,,,,,,,,,,
IMG_0241,"347,440,61,130,6s","688,841,58,141,6s",,,,,,,,,,,,
IMG_0242,"460,788,62,138,6t","816,1218,65,159,6t",,,,,,,,,,,,
IMG_0243,"410,788,76,151,7k","801,1246,65,164,7k",,,,,,,,,,,,
IMG_0244,"345,645,57,133,7p","679,1050,54,137,7p",,,,,,,,,,,,
IMG_0245,"323,719,54,119,7s","640,1095,54,129,7s",,,,,,,,,,,,
IMG_0246,"432,758,69,155,7t","807,1211,67,173,7t",,,,,,,,,,,,
IMG_0247,"363,681,68,131,8k","688,1088,56,124,8k",,,,,,,,,,,,
IMG_0248,"350,670,58,130,8p","670,1032,56,138,8p",,,,,,,,,,,,
IMG_0249,"347,708,61,122,8s","647,1064,56,132,8s",,,,,,,,,,,,
IMG_0250,"343,710,65,131,8t","692,1111,61,139,8t",,,,,,,,,,,,
IMG_0251,"323,446,56,133,9k","703,897,63,144,9k",,,,,,,,,,,,
IMG_0252,"395,572,62,155,9p","784,1058,58,157,9p",,,,,,,,,,,,
IMG_0253,"384,542,69,146,9s","779,1008,65,162,9s",,,,,,,,,,,,
IMG_0254,"371,539,84,160,9t","812,1051,75,175,9t",,,,,,,,,,,,
IMG_0255,"408,488,71,159,10k","816,999,71,152,10k",,,,,,,,,,,,
IMG_0256,"436,701,78,156,10p","831,1183,65,153,10p",,,,,,,,,,,,
IMG_0257,"403,589,72,156,10s","786,1053,69,171,10s",,,,,,,,,,,,
IMG_0258,"368,724,63,133,10t","708,1145,59,137,10t",,,,,,,,,,,,
IMG_0259,"401,535,74,156,Ak","797,1019,67,151,Ak",,,,,,,,,,,,
IMG_0260,"434,751,67,145,Ap","816,1205,60,144,Ap",,,,,,,,,,,,
IMG_0261,"406,561,69,147,As","773,1019,75,153,As",,,,,,,,,,,,
IMG_0262,"416,451,70,160,At","786,907,71,157,At",,,,,,,,,,,,
IMG_0263,"1101,984,143,376,7s","1373,980,108,350,Qp","1537,1101,147,298,6t","1749,1239,125,238,Ak","1853,1382,173,259,3p","1853,2708,177,324,3p",,,,,,,,
IMG_0264,"293,518,143,233,10t","1019,1373,143,268,10t","1365,596,134,216,9k","2237,1356,134,285,9k","648,1831,159,333,7t","1602,3027,199,450,7t",,,,,,,,
IMG_0265,"989,289,151,350,10t","1524,1589,134,289,10t","1948,717,91,285,9k","2354,1714,99,234,9k","1244,2081,121,363,7t","1861,3148,121,333,7t",,,,,,,,
IMG_0266,"1391,99,164,436,7t","1848,1503,139,306,7t","328,2069,168,393,9k","1196,3014,121,286,9k","1546,2021,112,294,10t","2030,2846,99,255,10t",,,,,,,,
IMG_0267,"324,1356,172,306,4p","639,1252,151,298,9p","937,1222,138,307,Kp","1235,1235,151,298,Qs","1494,1403,195,259,5p","1758,2747,216,315,5p",,,,,,,,
IMG_0268,"406,1390,203,393,4p","760,1282,168,359,9p","1071,1256,134,381,Kp","1356,1304,151,337,Qs","1598,1498,160,298,5p","1965,2889,160,350,5p",,,,,,,,
IMG_0269,"920,583,237,453,5p","1252,2405,186,394,5p","1537,2500,126,372,Qs","1784,2436,116,345,Kp","1991,2354,108,324,9p","2168,2198,121,285,4p",,,,,,,,
IMG_0270,"1490,263,302,121,5p","691,1053,250,121,5p","1555,1218,285,133,6t","686,1999,298,126,6t","1473,2246,293,125,Jk","617,3032,268,134,Jk",,,,,,,,
IMG_0271,"1550,1092,238,121,Jk","1641,1347,225,117,7k","1624,1542,259,120,6t","1680,1758,281,151,7t","1628,1978,246,181,5p","475,2164,272,198,5p",,,,,,,,
IMG_0272,"1243,543,281,143,9s","409,1285,235,115,9s","2616,718,313,148,3p","1593,1455,304,134,3p","1105,1884,267,120,Qk","373,2566,276,92,Qk","2482,1893,313,120,Kk","1556,2635,295,101,Kk",,,,,,
IMG_0273,"1628,1222,277,168,9s","1745,1615,307,147,3s","1693,1848,272,164,4t","1620,2250,250,168,2k","332,2574,281,168,2k",,,,,,,,,
IMG_0274,"1455,1225,230,226,5p","1704,1598,239,217,9s","1892,1962,268,138,3s","1846,2197,309,134,4t","1883,2575,263,134,2k","810,3114,263,143,2k",,,,,,,,
IMG_0275,"105,1842,120,217,2p","769,2391,115,216,2p","1137,1432,97,231,10s","1754,2133,111,276,10s","2196,1487,129,226,At","2823,2317,138,272,At",,,,,,,,
IMG_0276,"419,1567,177,225,2k","725,1416,121,246,4p","984,1343,108,229,4t","1252,1304,126,238,5s","1537,1330,165,263,5p","1779,2431,203,290,5p",,,,,,,,
IMG_0277,"571,1078,106,216,4p","1257,1718,97,235,4p","1842,995,96,239,4t","2533,1621,119,249,4t","630,2239,116,267,5s","1413,2999,125,295,5s","1501,2197,120,254,5p","2367,2930,161,285,5p",,,,,,
IMG_0278,"423,876,99,234,7s","1010,1585,104,250,7s","1460,894,99,220,7t","2142,1537,117,272,7t","1257,1991,112,255,6t","1900,2958,130,320,6t",,,,,,,,
IMG_0279,"794,1205,143,285,Jt","1045,1170,125,277,8k","1740,2120,121,298,8k",,,,,,,,,,,
IMG_0280,"613,1507,130,268,7s","924,1442,104,246,6p","1231,1455,121,238,Kk","1723,2388,121,277,Kk",,,,,,,,,,
IMG_0281,"681,828,124,230,7t","1358,1529,111,263,7t","1681,741,96,244,7p","2312,1497,92,244,7p","575,1889,106,271,Jp","1220,2764,111,299,Jp","1639,1870,101,240,Qp","2293,2699,120,282,Qp",,,,,,
IMG_0282,"427,1580,190,277,6t","898,1386,130,255,Qk","1200,1421,156,250,7k","1706,2561,168,345,7k",,,,,,,,,,
IMG_0283,"535,1308,108,247,Qs","1188,2064,112,277,Qs","1404,1265,112,251,Jt","2129,1961,130,285,Jt",,,,,,,,,,
IMG_0284,"815,1368,115,198,9k","1483,1990,115,239,9k","1694,1354,120,212,9t","2436,1889,133,253,9t","1344,2391,116,258,3p","2035,3239,125,294,3p",,,,,,,,
IMG_0285,"755,1451,124,258,Ap","939,1446,111,240,9k","1206,1419,129,253,2p","1519,1525,185,235,3p","1648,1667,212,185,8s","1561,2759,230,258,8s",,,,,,,,
IMG_0286,"451,995,133,276,8t","1284,1663,139,272,8t","1492,939,119,240,9s","2381,1506,156,258,9s","1197,2124,111,285,9p","2017,3036,129,345,9p",,,,,,,,
IMG_0287,"143,170,58,117,2t","620,185,45,111,9p","127,812,58,119,9t","624,838,48,120,Kp","444,550,55,124,2t","935,561,45,113,9p","433,1197,59,125,9t","938,1224,52,121,Kp",,,,,,
IMG_0288,"61,674,104,106,Jp","183,555,110,97,Ak","332,478,72,120,Ks","467,464,59,116,5s","573,476,81,122,Kk","701,561,95,95,As","604,1071,140,92,As",,,,,,,
IMG_0289,"68,98,57,110,Jp","686,120,62,103,Ak","88,715,57,123,Ks","607,777,67,118,5s","381,444,63,120,Jp","994,478,58,115,Ak","388,1118,59,126,Ks","963,1138,63,131,5s",,,,,,
IMG_0290,"222,624,101,118,4s","392,570,61,122,5s","496,552,59,122,5t","798,982,63,138,5t",,,,,,,,,,
IMG_0291,"404,246,63,122,Ks","106,857,54,116,Kk","595,883,52,113,4s","735,631,56,126,Ks","372,1246,63,115,Kk","873,1251,71,105,4s",,,,,,,,
IMG_0292,"70,664,90,124,Js","212,575,83,112,Qk","386,523,61,128,7s","561,512,74,116,8s","685,556,88,127,2s","791,626,106,117,7p","770,1196,134,125,7p",,,,,,,
IMG_0293,"93,154,70,144,3p","586,219,85,133,4k","179,844,65,127,3t","671,876,59,117,9p","458,588,69,140,3p","985,626,78,128,4k","496,1247,63,129,3t","1016,1274,54,113,9p",,,,,,
IMG_0294,"226,581,96,146,4k","456,509,69,165,3p","591,529,107,153,7p","768,1173,95,160,7p",,,,,,,,,,
IMG_0295,"275,505,79,157,4k","413,487,83,169,3p","606,494,93,162,8s","843,1182,101,198,8s",,,,,,,,,,
IMG_0296,"282,422,68,153,3p","471,421,79,142,4k","672,471,133,144,3t","615,1157,190,142,3t",,,,,,,,,,
IMG_0297,"197,278,51,107,3p","692,309,60,110,3t","192,901,63,117,4k","683,889,74,131,Js","500,647,63,121,3p","978,691,61,115,3t","519,1308,60,130,4k","966,1321,66,144,Js",,,,,,
IMG_0298,"154,606,101,144,9p","415,487,74,155,3t","586,532,79,151,Js","849,1090,88,144,Js",,,,,,,,,,
IMG_0299,"304,376,70,135,Jk","442,352,70,133,10p","609,377,114,130,Jt","735,476,108,121,Ks","755,1085,144,135,Ks",,,,,,,,,
IMG_0300,"165,480,63,106,Jk","464,881,64,125,Jk","665,464,65,122,10p","1005,862,63,129,10p",,,,,,,,,,
IMG_0301,"203,217,61,112,Jk","505,593,50,114,Jk","680,215,55,112,10p","996,568,51,124,10p","224,862,49,129,Ak","503,1285,65,126,Ak","732,818,61,126,5s","1012,1232,65,134,5s",,,,,,
IMG_0302,"196,426,61,124,Jk","314,404,67,128,10p","471,424,101,119,Jt","590,509,102,113,Ks","681,572,105,111,3s","802,673,126,93,3k","584,1196,121,90,3k",,,,,,,
IMG_0303,"210,633,92,149,Qp","385,559,82,159,4s","575,532,88,153,At","852,1132,81,151,At",,,,,,,,,,
IMG_0304,"39,554,49,102,At","316,867,42,101,At","483,538,44,100,Qs","734,858,41,95,Qs","888,565,47,95,9s","1120,867,47,101,9s","44,1099,47,105,Qp","320,1414,54,108,Qp","482,1065,52,101,4s","723,1398,50,115,4s",,,,
IMG_0305,"246,448,61,135,5p","419,399,90,133,10t","606,453,97,115,8p","768,516,99,106,Ap","737,1099,103,121,Ap",,,,,,,,,
IMG_0306,"250,610,93,140,9s","501,529,65,145,Qs","816,1070,70,155,Qs",,,,,,,,,,,
IMG_0307,"163,476,76,161,8p","352,457,94,156,Qt","563,550,104,137,8p","739,646,133,124,10k","595,1344,135,135,10k",,,,,,,,,
IMG_0308,"474,187,53,127,Qt","800,592,58,131,Qt","151,865,68,130,8p","536,1268,55,143,8p","698,863,52,125,8k","1061,1288,63,146,8k",,,,,,,,
IMG_0309,"154,608,54,129,8p","514,1027,52,133,8p","683,635,63,117,8k","1030,1060,56,131,8k",,,,,,,,,,
IMG_0310,"116,561,78,158,As","498,1088,77,164,As","748,532,75,159,Jp","1088,1081,72,157,Jp",,,,,,,,,,
IMG_0311,"280,460,103,184,As","813,988,91,198,As",,,,,,,,,,,,
IMG_0312,"21,394,76,109,Kt","402,622,76,114,Kt","370,214,83,102,10t","795,386,90,110,10t","196,916,68,120,8t","608,1214,86,137,8t","638,734,70,126,5p","1093,1016,83,130,5p",,,,,,
IMG_0313,"43,395,90,112,Kt","490,580,90,114,Kt","539,388,81,103,5p","976,600,79,114,5p","266,928,90,124,10t","721,1167,84,126,10t",,,,,,,,
IMG_0314,"356,269,93,135,10t","839,528,88,132,10t","84,895,86,119,5p","548,1120,76,110,5p",,,,,,,,,,
IMG_0315,"122,917,109,77,2k","205,793,100,93,4t","320,670,77,107,5t","454,593,58,113,7k","812,901,63,127,7k",,,,,,,,,
IMG_0316,"19,388,65,124,4t","393,672,58,119,4t","677,442,53,113,2k","942,816,52,112,2k","253,1084,54,112,5t","550,1365,50,113,5t",,,,,,,,
IMG_0317,"140,844,108,113,8p","251,712,94,132,Qt","442,685,72,130,8k","604,647,61,137,10k","690,705,83,131,Ap","901,1225,72,128,Ap",,,,,,,,
IMG_0318,"246,699,75,131,9t","392,651,57,127,2p","681,1129,61,131,2p",,,,,,,,,,,
IMG_0319,"165,527,63,125,9k","271,496,68,128,7t","436,464,67,116,6k","602,489,83,124,10s","719,1014,84,129,10s",,,,,,,,,
IMG_0320,"163,557,68,128,9k","266,537,66,128,7t","426,507,61,111,6k","579,543,79,104,10s","703,602,93,97,Kk","656,1136,99,103,Kk",,,,,,,,
IMG_0321,"258,636,71,126,9t","397,586,61,120,2p","546,640,96,108,6t","643,1170,96,117,6t",,,,,,,,,,
IMG_0322,"170,661,97,137,6t","374,611,61,137,6p","525,616,75,130,Kk","755,1154,84,130,Kk",,,,,,,,,,
IMG_0323,"375,203,44,82,9k","600,442,43,79,9k","77,638,43,81,Kk","316,884,45,81,Kk","411,613,42,86,7t","645,847,47,90,7t","740,580,36,80,6k","960,823,38,83,6k","125,1037,45,90,6t","350,1280,40,83,6t","453,1025,37,82,6p","663,1269,38,78,6p","785,1023,35,83,10s","983,1264,38,86,10s"
IMG_0324,"224,550,58,126,5k","363,566,65,119,4p","472,564,81,114,Kp","577,622,100,97,2p","672,705,106,93,2t","570,1203,116,97,2t",,,,,,,,
IMG_0325,"84,580,41,78,Kk","305,832,43,87,Kk","413,571,40,81,7t","643,816,42,90,7t","749,555,42,76,6k","976,811,38,86,6k","104,976,41,92,6t","314,1246,45,85,6t","435,987,36,86,6p","643,1262,38,86,6p","775,1003,43,92,10s","983,1284,40,86,10s",,
IMG_0326,"127,300,60,106,5k","458,638,54,110,5k","645,296,47,112,6s","904,660,49,106,6s","160,931,57,112,4p","499,1232,47,102,4p","679,910,47,111,9t","931,1228,49,113,9t",,,,,,
IMG_0327,"73,397,40,92,5k","273,717,43,95,5k","408,449,45,99,4p","634,771,51,94,4p","724,419,56,97,9t","1005,717,52,99,9t","201,886,61,96,6s","357,1244,60,94,6s","643,933,54,101,Kp","940,1226,54,97,Kp",,,,
IMG_0328,"230,323,66,110,2s","627,561,67,117,2s","203,825,68,103,6p","347,1235,66,104,6p","548,816,56,106,2k","917,1084,61,119,2k",,,,,,,,
IMG_0329,"368,276,60,128,4t","737,634,61,123,4t","327,870,65,137,As","690,1259,54,125,As",,,,,,,,,,
IMG_0330,"133,343,50,113,5k","447,674,45,110,5k","600,539,58,106,Kp","922,818,54,106,Kp","228,906,48,112,4p","519,1232,45,107,4p",,,,,,,,
IMG_0331,"169,187,55,118,6p","395,588,54,117,6p","557,239,58,104,9k","915,557,54,113,9k","460,791,50,117,6s","710,1169,52,106,6s",,,,,,,,
IMG_0332,"109,285,58,121,Js","429,674,52,117,Js","677,302,72,111,Jt","866,744,69,113,Jt","86,973,61,118,9k","458,1325,61,121,9k","652,935,58,120,6p","864,1363,60,120,6p",,,,,,
IMG_0333,"138,793,95,111,10t","282,712,61,117,4t","456,645,52,124,8t","566,672,65,103,2k","681,715,70,115,2s","758,1183,90,110,2s",,,,,,,,
IMG_0334,"160,75,48,101,8t","399,411,54,108,8t","544,91,62,99,2k","861,357,52,94,2k","165,580,49,110,4t","458,874,49,106,4t","647,679,56,108,10t","861,1028,54,106,10t","246,1089,48,107,2s","494,1406,52,104,2s",,,,
IMG_0335,"526,478,124,52,Kt","868,201,126,50,Kt","535,940,117,47,5p","895,645,122,51,5p","28,518,99,39,2s","361,255,108,45,2s","21,1014,104,45,9p","354,726,106,42,9p",,,,,,
